name,number_female,number_male,prob_female,prob_male,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
Teylor,18,0,0.8812664907651715,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Teyon,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teyona,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thad,0,3839,0,0.9993833251110016,0,41,10,0,333,50,0,0,0,50,191,0,153,5,214,150,121,28,122,5,0,0,202,46,64,94,6,458,0,60,0,0,0,0,85,338,69,47,153,0,36,54,13,420,48,15,0,53,105,0,0
Thaddaeus,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Thaddeus,0,17730,0,0.9985988878672446,5,406,10,84,936,153,215,71,0,615,653,0,159,6,1982,331,82,33,893,639,164,0,1358,101,204,153,5,680,0,17,0,743,5,0,2126,876,18,42,1627,5,396,11,305,824,21,337,0,132,291,16,0
Thadeus,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0
Thai,0,303,0,0.8549618320610687,0,0,0,0,254,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,33,0,0,0,0,0,0,0
Thaily,119,0,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
Thaine,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thais,525,0,1,0,0,0,0,0,156,0,0,0,0,50,0,0,0,0,11,5,0,0,70,14,0,0,0,0,0,0,0,0,0,5,0,6,0,0,172,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
Thales,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Thalia,8997,0,1,0,0,11,13,272,2074,171,177,0,0,692,117,26,14,25,417,77,49,15,17,312,69,0,191,56,22,0,0,134,0,6,0,320,65,73,1239,151,29,95,288,13,25,0,46,1272,31,119,0,188,86,0,0
Thalya,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thamara,21,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Thane,0,98,0,1,0,0,0,5,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,15,0,0,10,0,0,0,0,11,0,6,0,0,6,0,0
Thang,0,104,0,0.984478935698448,0,0,0,0,63,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thanh,183,378,0,0.6244945118428654,0,0,0,0,204,5,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,53.5,0,0,0,0,0,0,0
Thania,698,0,1,0,0,0,0,0,427,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,41,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0
Thanya,63,0,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Thao,427,62,0.843520782396088,0,0,0,0,0,173,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,5,0,0,0
Tharon,12,0,0,0.7402799377916018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0
Thatcher,0,1169,0,1,0,10,5,0,130,32,0,0,0,49,50,0,11,11,33,38,36,5,5,16,7,0,29,26,68,0,0,29,0,5,0,0,0,0,48,49,25,43,63,0,0,0,51,136,65,40,0,43,11,0,0
Thavy,6,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thayer,0,5,0,0.9411764705882352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thayne,0,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0
Thea,4662,0,0.9994754511120436,0,6,0,6,34,962,93,24,5,0,158,50,5,53,10,290,84,18,7,27,189,32,5,137,189,45,0,5,33,0,28,5,123,0,5,936,250,12,31,247,0,0,12,14,204,26,42,0,161,99,0,0
Theadora,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theadore,0,863,0,1,0,10,0,0,92,5,0,0,0,15,0,0,0,0,57,0,0,0,5,0,0,0,86,5,5,0,0,85,0,0,0,5,0,0,54,70,15,0,160,0,110,0,5,21,0,11,0,15,6,26,0
Theartis,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thecla,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theda,3522,0,1,0,0,29,165,0,68,14,0,0,0,12,19,0,74,40,138,108,129,168,62,19,11,10,145,5,144,12,5,55,0,48,0,0,0,0,219,280,310,5,450,0,5,0,83,473,29,58,0,23,7,100,0
Thedore,0,37,0,1,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theia,24,0,1,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thekla,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Thelbert,0,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,6,0,0,0,0,0
Thelda,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thelma,201802,105,0.9949538912921484,0,16,6214,2847,671,4893,1437,574,1172,455,4502,4560,831,2722,762,6018,5888,3099,9391,6625,2955,3973,1127,5158,1122,6884,2977,664,5074,693,1399,465,2810,603,46,8936,9885,6272,927,13529,375,3501.5,675,8069,6451,887,4640.5,489,1311,1084,5952,245
Thelman,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thelmon,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thelonious,0,17,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo,650,5053,0,0.7436823104693141,7,146.5,105,41,433,59,26,22,0,87.5,177,0,32,5.5,93.5,39,15,45,76,235,35,15,76,59.5,36,54.5,0,43.5,13,9,7,93,6,8,277,55,52,90,70.5,0,78.5,15,27.5,315.5,26.5,46,0,149,52,5,0
Theodia,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theodis,0,813,0,1,0,146,411,0,0,0,0,0,0,44,94,0,0,0,14,0,0,0,13,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0
Theodor,0,85,0,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Theodora,4932,0,0.9949851601678436,0,0,11,0,0,604,10,117,12,0,68,5,0,12,0,475,22,0,0,6,253,6,0,187,109,22,0,0,5,0,0,0,357,0,0,1607,166,0,5,626,0,21,0,5,150,0,25,0,0,46,0,0
Theodore,15,213045,0,0.996106922791716,382,2395,1235,1511,14291,2625,4580,2072,601,5159,3184,863,2718,645,13570,4411,1974,2237,2488,7890,4176,1322,10554,5836,4556,1545,1033,4442,1325,1792,1011,10060,760,246,12515,11592,1808,2080,9670.5,1068,3156,972,1968,5439,687,4416,658,3582,5822,1718,234
Theodoro,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Theodoros,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theodosia,84,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,36,0,10,0,0,0,0,0,0,0,0,5,0
Theola,357,0,1,0,0,16,35,0,0,0,0,0,0,28,15,0,17,0,6,0,0,0,19,0,0,0,0,0,11,32,0,14,0,0,0,0,0,0,5,0,0,0,5,0,80,0,0,69,0,5,0,0,0,0,0
Theone,5,0,0.9841772151898734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theophile,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theophilus,0,84,0,1,0,0,0,0,27,0,0,0,0,5,10,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,11,0,0,0,5,0,0,0
Theora,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Theotis,0,41,0,1,0,10,13,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thera,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Theran,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
Theresa,387443,99,0.9969883468573141,0,703,3914,1866,3030,13889.5,4207,7166,1467,1212,8822,4896,1287,4381,569,22574,8012,3117,4977,9019,8975.5,7663,3511,18329,7515,7697,2828,1290,4753,1240,2905,2186,18859,3372,578,28240,10053,2246,2487,17581.5,2802,3044,1252,3214,14823,562,6441,1456,4764,9067,2106,387
Therese,30001,0,0.9998568032763412,0,0,26,7,95,2540,247,431,127,5,318,47,10,405,10,4205,572,153,189,505,2415,195,698,1985,1208,438,16,40,51,27,183,482,950,112,5,3559,2131,47,106,1974,742,5,16,37,534,0,172,65,323,1588,5,0
Theresia,99,0,1,0,0,5,0,0,16,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,5,6,0,0,5,0,0,0,0,0,5,6,0,0,5,0,0,0,0,34,0,0,0,0,0,0,0
Theressa,182,0,1,0,0,5,5,0,11,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,35,0,0,0,0,0,0,0,10,0,0,6,0,10,0,0,63,0,21,0,0,0,0,0
Therion,0,5,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Therman,0,354,0,1,0,49,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,6,18,0,0,0,0,0,16,69,0,19,0,0,0,0,0
Thermon,0,39,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theron,0,6042,0,0.9974112126850578,5,225,38,30,687,16,0,0,0,373,743,0,12,16,210,104,77,5,365,0,13,0,390,15,102,27,0,227,0,5,0,16,0,0,403,173,91,30,158,0,436,0,29,671,115,46,10,115,59,5,0
Thersa,32,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0
Theseus,0,50,0,1,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
Theta,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Thi,48,0,0.8645161290322579,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Thiago,0,3175,0,1,0,0,6,75,659,35,69,5,0,490,55,0,0,14,103,22,0,6,12,190,55,0,0,16,0,0,0,74,0,5,0,239,16,38,290,12,9,25,24,0,8,0,18,424,42,95,0,35,9,0,0
Thien,6,280,0,0.9683751363140676,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
Thierno,0,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thierry,0,83,0,0.9689807976366324,0,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Thimothy,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thinh,0,16,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thoams,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thom,0,49,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,3606,2223640,0,0.9963259251525788,3293,19729,19122,7393,65519.5,9783.5,18686.5,15017,6588,25938.5,27045.5,6007,14807.5,6291,65926,26795.5,17271,18061.5,14395.5,40451,19585,9914,52062.5,26674,23389,13174.5,7924,29171.5,6830,16113,8164,46526.5,7680,4331,119627,65375,10406,7839,90801,12743,18062,7347,22696,43861.5,10730,27061.5,4764,13435.5,30857.5,11657.5,3527
Thomasa,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Thomasena,359,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0
Thomasenia,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
Thomasina,1559,0,1,0,0,6,0,0,20,0,0,0,0,74,27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,92,0,0,0,32,0,0,583,6,0,0,126,0,572,0,0,0,0,11,0,0,0,0,0
Thomasine,508,0,1,0,0,10,0,0,0,0,0,107,0,0,0,0,0,0,12,0,0,0,0,5,26,0,0,0,0,0,0,69,0,0,0,0,0,0,38,0,0,0,79,0,18,0,0,0,0,144,0,0,0,0,0
Thompson,0,102,0,1,0,5,0,0,45,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Thoms,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thong,0,82,0,1,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor,0,1168,0,1,0,0,0,24,472,5,0,0,0,60,0,5,0,0,15,5,0,0,0,0,0,0,21,169,0,0,0,0,0,0,0,5,0,0,105,15,0,16,15,0,0,0,0,61,16,0,0,118,41,0,0
Thora,302,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,18,17,12,0,0,0,0,0,0,0,21,39,0,0,0,0,6,0,0,0,0,0,11,12,0,0,54,0,0,0,0,5,91,0,0,0,0,0,0
Thoren,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Thorin,0,148,0,1,0,0,0,7,28,6,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,7,8,0,5,0,0,0,0,0,0,0,13,7,0,11,0,0,0,0,7,24,5,0,0,5,0,0,0
Thornton,0,337,0,1,0,25,0,0,10,0,0,0,0,0,5,0,0,0,15,0,0,20,0,5,16,5,0,0,5,6,0,7,0,0,0,0,0,0,27,11,0,0,11,0,0,0,0,45,0,124,0,0,0,0,0
Thorvald,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Threasa,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thresa,319,0,1,0,0,7,0,0,21,0,0,0,0,11,0,0,0,0,15,0,0,5,0,0,0,0,38,0,10,0,0,0,0,0,0,0,0,0,0,22,0,0,39,0,0,0,6,145,0,0,0,0,0,0,0
Thressa,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,22,0,0,0,0,0,0,0
Thu,249,0,0.9938650306748468,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
Thuan,5,21,0,0.9764150943396226,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Thula,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Thunder,0,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thurl,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thurman,0,12297,0,0.9996934208105954,0,506,807,0,192,0,0,26,0,40,421,0,5,0,244,189,27,812,210,0,86,0,57,0,311,331,0,2243,0,0,0,10,0,0,59,502,726,0,153,0,283,0,981,1636,0,906,0,0,0,534,0
Thurmon,0,132,0,1,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,87,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Thurmond,0,190,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,24,0
Thurnell,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thurston,0,587,0,1,0,68,16,0,26,0,0,0,0,0,22,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,267,0,0,0,0,0,0,36,0,0,0,5,0,0,0,40,55,0,29,0,0,0,0,0
Thuy,518,0,0.9844464775846294,0,0,0,0,0,267,0,0,0,0,5,0,0,0,0,0,0,13,0,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0
Thuytien,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thy,69,0,1,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thyra,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Tia,29917,5,0.9980267620398348,0,88,542,248,402,1923,456,193,169.5,37,1658,1127,241,268,150,1469,892,209,375,894,540,905,130,1357,534,623,358,124,1019,40,91,65,768,71,131,1812,1679,475,524,1454,10,483,114,786,1432,280,845,0,827,699,218,17
Tiaa,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Tiago,0,883,0,1,0,0,0,10,228,7,21,0,0,140,0,0,0,0,5,0,0,0,0,119,10,0,0,0,0,0,0,0,0,0,0,121,0,5,78,0,0,0,0,0,0,0,0,125,5,0,0,9,0,0,0
Tiahna,18,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiaira,16,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
